17524,Palestina,17,5.083334,-75.666667
41530,Palestina,41,1.750000,-76.066667
68522,Palmar,68,6.583334,-73.250000
08520,Palmar de Varela,08,10.746667,-74.755556
68524,Palmas del Socorro,68,6.450000,-73.250000
76520,Palmira,76,3.539445,-76.303612
70523,Palmito,70,9.333334,-75.550000
73520,Palocabildo,73,5.133334,-75.033334
54518,Pamplona,54,7.378056,-72.652500
54520,Pamplonita,54,7.500000,-72.583334
25524,Pandi,25,4.250000,-74.500000
15522,Panqueba,15,6.500000,-72.416667
25530,Paratebueno,25,4.373056,-73.221389
25535,Pasca,25,4.333334,-74.283334
19532,Patía (El Bordo),19,2.115556,-76.989167
15531,Pauna,15,5.750000,-73.916667
15532,Paya,15,5.666667,-72.381667
85250,Paz de Ariporo,85,5.883334,-71.900000
15537,Paz de Río,15,6.083334,-72.750000
47441,Pedraza,47,10.166667,-74.750000
20550,Pelaya,20,8.691667,-73.666389
17541,Pensilvania,17,5.500000,-75.083334
05543,Peque,05,7.000000,-75.833334
66001,Pereira,66,4.813334,-75.696112
15542,Pesca,15,5.583334,-73.050000
05541,Peñol,05,6.250000,-75.250000
19533,Piamonte,19,7.783334,-75.200000
68547,Pie de Cuesta,68,5.838334,-74.036667
73547,Piedras,73,4.500000,-74.916667
19548,Piendamó,19,2.750000,-76.500000
63548,Pijao,63,4.333334,-75.666667
47545,Pijiño,47,9.330278,-74.449723
68549,Pinchote,68,6.583334,-73.166667
13549,Pinillos,13,8.917223,-74.466389
08549,Piojo,08,10.750000,-75.133334
15550,Pisva,15,5.742778,-72.489445
41548,Pital,41,2.333334,-75.833334
41551,Pitalito,41,1.750000,-76.166667
47551,Pivijay,47,10.416667,-74.333334
73555,Planadas,73,3.250000,-75.750000
23555,Planeta Rica,23,8.333334,-75.583334
47555,Plato,47,9.833334,-74.333334
52540,Policarpa,52,1.631667,-77.461667
08558,Polonuevo,08,10.750000,-74.783334
08560,Ponedera,08,10.643612,-74.754445
19001,Popayán,19,3.277500,-75.621389
85263,Pore,85,5.670834,-71.930000
52560,Potosí,52,0.750000,-77.416667
76563,Pradera,76,3.421112,-76.244723
73563,Prado,73,3.750000,-74.833334
52565,Providencia,52,1.570278,-77.469445
88564,Providencia,88,12.500000,-81.750000
20570,Pueblo Bello,20,10.366667,-73.633334
23570,Pueblo Nuevo,23,8.233334,-74.966667
66572,Pueblo Rico,66,5.250000,-76.166667
05576,Pueblorrico,05,5.800000,-75.850000
47570,Puebloviejo,47,10.983334,-74.333334
68572,Puente Nacional,68,5.916667,-73.583334
52573,Puerres,52,0.916667,-77.250000
86568,Puerto Asís,86,0.515834,-76.495000
05579,Puerto Berrío,05,6.416667,-74.500000
15572,Puerto Boyacá,15,5.978056,-74.589723
86569,Puerto Caicedo,86,0.683889,-76.585834
99001,Puerto Carreño,99,6.187778,-67.473056
08573,Puerto Colombia,08,11.016667,-74.883334
50450,Puerto Concordia,50,2.679445,-72.760834
23574,Puerto Escondido,23,8.950000,-76.250000
50568,Puerto Gaitán,50,4.314167,-72.082500
86571,Puerto Guzmán,86,0.970278,-76.585834
86573,Puerto Leguízamo,86,-0.200000,-74.766667
23580,Puerto Libertador,23,4.600000,-74.116667
50577,Puerto Lleras,50,3.000000,-72.500000
50573,Puerto López,50,4.083334,-72.966667
05585,Puerto Nare,05,6.191667,-74.586667
91540,Puerto Nariño,91,-3.770278,-70.383056
68573,Puerto Parra,68,6.651667,-74.060834
18592,Puerto Rico,18,1.914167,-75.145000
50590,Puerto Rico,50,2.938334,-73.208334
81591,Puerto Rondón,81,6.278056,-71.100000
25572,Puerto Salgar,25,5.500000,-74.583334
54553,Puerto Santander,54,8.363612,-72.407500
19573,Puerto Tejada,19,3.250000,-76.416667
05591,Puerto Triunfo,05,5.870834,-74.645556
68575,Puerto Wilches,68,7.583334,-73.666667
25580,Pulí,25,4.750000,-74.666667
52585,Pupiales,52,0.916667,-77.666667
19585,Puracé (Coconuco),19,2.348056,-76.500834
73585,Purificación,73,3.916667,-74.916667
23586,Purísima,23,9.300000,-75.666667
17513,Pácora,17,5.500000,-75.500000
15514,Páez,15,5.104445,-73.055556
19517,Páez (Belalcazar),19,5.104445,-73.055556
68533,Páramo,68,6.500000,-73.133334
25592,Quebradanegra,25,5.150000,-74.500000
25594,Quetame,25,4.333334,-73.833334
27001,Quibdó,27,5.694723,-76.661112
63594,Quimbaya,63,4.633334,-75.750000
66594,Quinchía,66,5.333334,-75.666667
15580,Quipama,15,5.522223,-74.180834
25596,Quipile,25,4.750000,-74.583334
54599,Ragonvalia,54,7.583334,-72.500000
15599,Ramiriquí,15,5.416667,-73.333334
85279,Recetor,85,5.333334,-72.750000
13580,Regidor,13,8.666667,-73.833334
05604,Remedios,05,7.000000,-74.416667
47605,Remolino,47,10.666667,-74.583334
08606,Repelón,08,10.550000,-75.133334
50606,Restrepo,50,4.166667,-73.416667
76606,Restrepo,76,3.783334,-76.500000
05607,Retiro,05,6.083334,-75.500000
25612,Ricaurte,25,4.279723,-74.776112
52612,Ricaurte,52,1.166667,-78.166667
68615,Rio Negro,68,7.219167,-73.155834
73616,Rioblanco,73,3.500000,-75.833334
76616,Riofrío,76,4.083334,-76.333334
44001,Riohacha,44,11.544445,-72.907223
17616,Risaralda,17,5.166667,-75.750000
41615,Rivera,41,2.833334,-75.166667
52621,Roberto Payán (San José),52,1.916667,-78.333334
76622,Roldanillo,76,4.414723,-76.154723
73622,Roncesvalles,73,4.083334,-75.583334
15621,Rondón,15,5.416667,-73.166667
19622,Rosas,19,2.333334,-76.750000
73624,Rovira,73,4.250000,-75.333334
15600,Ráquira,15,5.616667,-73.633334
27580,Río Iró,27,5.100000,-76.666667
27600,Río Quito,27,5.700000,-76.666667
17614,Río Sucio,17,5.379167,-75.616112
13600,Río Viejo,13,8.590000,-73.843612
20614,Río de oro,20,8.000000,-73.500000
05615,Ríonegro,05,6.166667,-75.416667
27615,Ríosucio,27,7.416667,-77.166667
68655,Sabana de Torres,68,7.398056,-73.496945
08634,Sabanagrande,08,10.800000,-74.750000
05628,Sabanalarga,05,6.916667,-75.800000
08638,Sabanalarga,08,10.633334,-74.833334
85300,Sabanalarga,85,4.853612,-73.043056
47660,Sabanas de San Angel (SAN ANGEL),47,10.033000,-74.217000
05631,Sabaneta,05,6.150000,-75.600000
15632,Saboyá,15,5.750000,-73.700000
23660,Sahagún,23,8.833334,-75.416667
41660,Saladoblanco,41,2.014445,-76.050278
17653,Salamina,17,5.416667,-75.416667
47675,Salamina,47,10.500000,-74.700000
54660,Salazar,54,7.800000,-72.833334
73671,Saldaña,73,3.934723,-75.020278
63690,Salento,63,4.666667,-75.500000
05642,Salgar,05,6.000000,-76.000000
15646,Samacá,15,5.500000,-73.500000
52678,Samaniego,52,1.416667,-77.666667
17662,Samaná,17,5.583334,-74.916667
70670,Sampués,70,9.166667,-75.300000
41668,San Agustín,41,1.916667,-76.333334
20710,San Alberto,20,7.752500,-73.389167
68669,San Andrés,68,6.833334,-72.750000
23670,San Andrés Sotavento,23,9.166667,-75.550000
05647,San Andrés de Cuerquía,05,6.917000,-75.667000
23672,San Antero,23,9.350000,-75.750000
73675,San Antonio,73,3.916667,-75.500000
25645,San Antonio de Tequendama,25,4.133334,-74.500000
68673,San Benito,68,6.166667,-73.466667
70678,San Benito Abad,70,8.750000,-74.916667
25649,San Bernardo,25,4.200000,-74.333334
52685,San Bernardo,52,1.516389,-77.046667
23675,San Bernardo del Viento,23,9.250000,-76.000000
54670,San Calixto,54,8.750000,-73.033334
05649,San Carlos,05,6.200000,-74.916667
23678,San Carlos,23,8.700000,-75.700000
50680,San Carlos de Guaroa,50,3.712223,-73.243612
25653,San Cayetano,25,5.333334,-74.083334
54673,San Cayetano,54,7.883334,-72.583334
13620,San Cristobal,13,9.883334,-75.250000
20750,San Diego,20,10.337500,-73.182500
15660,San Eduardo,15,5.216667,-73.133334
13647,San Estanislao,13,10.398334,-75.151112
13650,San Fernando,13,9.083334,-74.333334
05652,San Francisco,05,6.116667,-75.983334
25658,San Francisco,25,5.000000,-74.283334
86755,San Francisco,86,1.177223,-76.883056
68679,San Gíl,68,6.583334,-73.083334
13654,San Jacinto,13,9.833334,-75.083334
13655,San Jacinto del Cauca,13,9.831667,-75.126389
05656,San Jerónimo,05,6.450000,-75.700000
68682,San Joaquín,68,6.433334,-72.866667
17665,San José,17,5.085834,-75.788334
68686,San José de Miranda,68,6.700000,-72.666667
05658,San José de Montaña,05,6.850278,-75.683334
15664,San José de Pare,15,6.083334,-73.466667
23682,San José de Uré,23,7.767000,-75.517000
18610,San José del Fragua,18,1.361112,-75.988334
95001,San José del Guaviare,95,2.568334,-72.641667
27660,San José del Palmar,27,4.916667,-76.250000
50683,San Juan de Arama,50,3.346389,-73.889445
70702,San Juan de Betulia,70,9.275556,-75.245556
13657,San Juan de Nepomuceno,13,9.956667,-75.086667
52001,San Juan de Pasto,52,1.214671,-77.278648
25662,San Juan de Río Seco,25,4.916667,-74.666667
05659,San Juan de Urabá,05,8.763056,-76.530000
44650,San Juan del Cesar,44,10.833334,-73.083334
50686,San Juanito,50,4.458612,-73.673056
52687,San Lorenzo,52,1.500000,-77.166667
73678,San Luis,73,4.166667,-75.083334
05660,San Luís,05,6.000000,-74.833334
15667,San Luís de Gaceno,15,4.821389,-73.167500
85325,San Luís de Palenque,85,5.280556,-71.581945
70708,San Marcos,70,8.583334,-75.166667
20770,San Martín,20,8.004723,-73.515278
50689,San Martín,50,3.700000,-73.700000
13667,San Martín de Loba,13,8.833334,-73.916667
15673,San Mateo,15,6.500000,-72.500000
68684,San Miguel,68,6.666667,-72.550000
86757,San Miguel,86,0.339445,-76.883056
15676,San Miguel de Sema,15,5.550000,-73.750000
70713,San Onofre,70,9.833334,-75.500000
13670,San Pablo,13,10.052778,-75.268056
52693,San Pablo,52,1.666667,-76.916667
15681,San Pablo de Borbur,15,5.750000,-74.083334
05664,San Pedro,05,6.450000,-75.583334
70717,San Pedro,70,9.416667,-75.000000
76670,San Pedro,76,4.000000,-76.166667
52694,San Pedro de Cartago,52,1.561389,-77.118056
05665,San Pedro de Urabá,05,8.276112,-76.378612
23686,San Pelayo,23,9.000000,-75.916667
05667,San Rafael,05,6.300000,-75.000000
05670,San Roque,05,6.416667,-74.833334
19693,San Sebastián,19,1.916667,-76.666667
47692,San Sebastián de Buenavista,47,9.333334,-74.333334
05674,San Vicente,05,6.333334,-75.333334
18753,San Vicente del Caguán,18,2.152500,-74.788889
68689,San Vicente del Chucurí,68,6.883612,-73.413889
47703,San Zenón,47,9.333334,-74.300000
52683,Sandoná,52,1.250000,-77.450000
47707,Santa Ana,47,9.316667,-74.583334
05679,Santa Bárbara,05,5.866667,-75.583334
68705,Santa Bárbara,68,6.992778,-72.910278
52695,Santa Bárbara (Iscuandé),52,2.333334,-77.916667
47720,Santa Bárbara de Pinto,47,10.600000,-74.167000
13673,Santa Catalina,13,10.583334,-75.250000
05042,Santa Fé de Antioquia,05,6.559723,-75.828056
27250,Santa Genoveva de Docorodó,27,4.258612,-77.367500
68720,Santa Helena del Opón,68,6.337500,-73.591945
73686,Santa Isabel,73,4.750000,-75.166667
08675,Santa Lucía,08,10.328612,-74.964445
47001,Santa Marta,47,11.247223,-74.201667
15690,Santa María,15,4.861667,-73.264167
41676,Santa María,41,3.000000,-75.700000
13683,Santa Rosa,13,10.450000,-75.333334
19701,Santa Rosa,19,1.500000,-76.500000
66682,Santa Rosa de Cabal,66,4.868056,-75.621389
05686,Santa Rosa de Osos,05,6.666667,-75.416667
15693,Santa Rosa de Viterbo,15,5.916667,-73.000000
13688,Santa Rosa del Sur,13,7.964445,-74.054445
99624,Santa Rosalía,99,5.126112,-70.875834
15696,Santa Sofía,15,5.750000,-73.583334
15686,Santana,15,6.057223,-73.482223
19698,Santander de Quilichao,19,3.013056,-76.486667
54680,Santiago,54,7.916667,-72.666667
86760,Santiago,86,1.151112,-77.007500
05690,Santo Domingo,05,6.472223,-75.164723
08685,Santo Tomás,08,10.750000,-74.833334
05697,Santuario,05,6.133334,-75.250000
66687,Santuario,66,5.083334,-76.000000
52720,Sapuyes,52,1.033334,-77.600000
81736,Saravena,81,6.920556,-71.853334
54720,Sardinata,54,8.250000,-72.750000
25718,Sasaima,25,5.000000,-74.450000
15720,Sativanorte,15,6.166667,-72.666667
15723,Sativasur,15,6.133334,-72.666667
05736,Segovia,05,7.250000,-74.750000
25736,Sesquilé,25,5.083334,-73.833334
76736,Sevilla,76,4.268889,-75.936112
15740,Siachoque,15,5.583334,-73.166667
25740,Sibaté,25,4.491389,-74.260556
86749,Sibundoy,86,1.183334,-76.916667
54743,Silos,54,7.200000,-72.750000
25743,Silvania,25,4.500000,-74.333334
19743,Silvia,19,2.750000,-76.333334
68745,Simacota,68,6.447223,-73.341389
25745,Simijaca,25,5.583334,-73.833334
13744,Simití,13,7.583334,-74.166667
70001,Sincelejo,70,9.304723,-75.397778
70742,Sincé,70,9.166667,-75.000000
27745,Sipí,27,4.583334,-76.500000
47745,Sitionuevo,47,10.916667,-74.583334
25754,Soacha,25,4.587223,-74.221389
15753,Soatá,15,6.416667,-72.666667
15757,Socha,15,6.000000,-72.666667
68755,Socorro,68,6.533334,-73.200000
15755,Socotá,15,6.083334,-72.583334
15759,Sogamoso,15,5.720556,-72.929723
18765,Solano,18,0.714723,-75.248612
08758,Soledad,08,10.917223,-74.766667
18785,Solita,18,0.900000,-75.623000
15761,Somondoco,15,4.987778,-73.436112
05756,Sonsón,05,5.750000,-75.000000
05761,Sopetrán,05,6.500000,-75.750000
13760,Soplaviento,13,10.333334,-75.100000
25758,Sopó,25,4.916667,-73.950000
15762,Sora,15,5.566667,-73.433334
15764,Soracá,15,5.500000,-73.316667
15763,Sotaquirá,15,5.833334,-73.250000
19760,Sotara (Paispamba),19,2.256667,-76.618612
52418,Sotomayor (Los Andes),52,1.515556,-77.495000
68770,Suaita,68,6.166667,-73.300000
08770,Suan,08,10.333334,-74.916667
41770,Suaza,41,1.916667,-75.833334
25769,Subachoque,25,5.000000,-74.166667
19785,Sucre,19,2.033334,-76.916667
68773,Sucre,68,6.083334,-73.916667
70771,Sucre,70,9.000000,-75.000000
25772,Suesca,25,5.166667,-73.833334
25777,Supatá,25,5.083334,-74.250000
17777,Supía,17,5.500000,-75.633334
68780,Suratá,68,7.500000,-72.966667
25779,Susa,25,5.500000,-73.833334
15774,Susacón,15,6.266667,-72.666667
15776,Sutamarchán,15,5.666667,-73.583334
25781,Sutatausa,25,5.251000,-73.856000
15778,Sutatenza,15,5.016667,-73.450000
19780,Suárez,19,2.958889,-76.695278
73770,Suárez,73,4.083334,-74.783334
85315,Sácama,85,6.083334,-72.083334
15638,Sáchica,15,5.666667,-73.500000
25785,Tabio,25,5.000000,-74.083334
27787,Tadó,27,5.333334,-76.416667
13780,Talaigua Nuevo,13,9.306945,-74.568612
20787,Tamalameque,20,8.833334,-73.583334
81794,Tame,81,6.464167,-71.728889
52786,Taminango,52,1.583334,-77.250000
52788,Tangua,52,1.083334,-77.300000
97666,Taraira,97,0.493889,-69.666945
05790,Tarazá,05,7.583334,-75.350000
41791,Tarqui,41,2.166667,-75.916667
05792,Tarso,05,5.833334,-75.833334
15790,Tasco,15,5.916667,-72.700000
85410,Tauramena,85,5.018612,-72.755278
25793,Tausa,25,5.250000,-73.916667
41799,Tello,41,3.083334,-75.083334
25797,Tena,25,4.700000,-74.416667
47798,Tenerife,47,10.000000,-74.666667
25799,Tenjo,25,4.916667,-74.166667
15798,Tenza,15,5.150000,-73.450000
54800,Teorama,54,8.750000,-73.166667
41801,Teruel,41,2.916667,-75.666667
41797,Tesalia,41,2.666667,-75.750000
25805,Tibacuy,25,4.383334,-74.500000
15804,Tibaná,15,5.333334,-73.383334
15806,Tibasosa,15,5.833334,-72.966667
25807,Tibirita,25,5.133334,-73.533334
54810,Tibú,54,8.648056,-72.739445
23807,Tierralta,23,8.173612,-76.059167
41807,Timaná,41,2.000000,-75.916667
19809,Timbiquí,19,2.750000,-77.583334
19807,Timbío,19,2.416667,-76.750000
15808,Tinjacá,15,5.633334,-73.650000
15810,Tipacoque,15,6.423334,-72.695278
13810,Tiquisio (Puerto Rico),13,8.559723,-74.266945
05809,Titiribí,05,6.083334,-75.800000
15814,Toca,15,5.666667,-73.166667
25815,Tocaima,25,4.500000,-74.666667
25817,Tocancipá,25,5.000000,-73.916667
15816,Toguí,15,5.950000,-73.416667
05819,Toledo,05,7.000000,-75.700000
54820,Toledo,54,7.300000,-72.250000
70820,Tolú,70,9.500000,-75.533334
70823,Tolú Viejo,70,9.451944,-75.439444
68820,Tona,68,7.250000,-72.900000
15820,Topagá,15,5.833334,-72.833334
25823,Topaipí,25,5.416667,-74.333334
19821,Toribío,19,3.000000,-76.166667
76823,Toro,76,4.611667,-76.081389
15822,Tota,15,5.500000,-73.000000
19824,Totoró,19,2.583334,-76.333334
85430,Trinidad,85,5.430556,-71.631112
76828,Trujillo,76,4.250000,-76.333334
08832,Tubará,08,10.916667,-74.950000
23815,Tuchín,23,9.183334,-75.550000
76834,Tulúa,76,4.086667,-76.200000
52835,Tumaco,52,1.798612,-78.815556
15001,Tunja,15,5.535278,-73.367778
15832,Tunungua,15,5.733334,-73.933334
13836,Turbaco,13,10.350000,-75.333334
13838,Turbaná,13,10.250000,-75.416667
05837,Turbo,05,8.000000,-76.583334
15835,Turmequé,15,5.333334,-73.500000
15837,Tuta,15,5.750000,-73.166667
15839,Tutasá,15,6.166667,-72.833334
85400,Támara,85,5.829723,-72.163334
05789,Támesis,05,5.666667,-75.666667
52838,Túquerres,52,1.166667,-77.583334
25839,Ubalá,25,4.833334,-73.500000
25841,Ubaque,25,4.583334,-74.000000
25843,Ubaté,25,5.350000,-73.833334
76845,Ulloa,76,4.716667,-75.750000
25845,Une,25,4.333334,-74.083334
27800,Unguía,27,8.043056,-77.096112
27810,Unión Panamericana (ÁNIMAS),27,5.283000,-76.617000
05842,Uramita,05,6.899445,-76.174167
50370,Uribe,50,3.254000,-74.358000
44847,Uribia,44,11.916667,-72.000000
05847,Urrao,05,6.333334,-76.416667
44855,Urumita,44,10.566667,-73.016667
08849,Usiacuri,08,10.750000,-74.966667
05854,Valdivia,05,7.333334,-75.333334
23855,Valencia,23,8.300000,-76.166667
68855,Valle de San José,68,6.500000,-73.066667
73854,Valle de San Juan,73,4.250000,-75.166667
86865,Valle del Guamuez,86,0.452500,-76.919167
20001,Valledupar,20,10.476945,-73.250556
05856,Valparaiso,05,5.666667,-75.583334
18860,Valparaiso,18,1.199167,-75.709723
05858,Vegachí,05,6.773056,-74.801667
73861,Venadillo,73,4.750000,-74.916667
05861,Venecia,05,5.916667,-75.750000
25506,Venecia (Ospina Pérez),25,4.133334,-74.500000
15861,Ventaquemada,15,5.416667,-73.500000
25862,Vergara,25,5.166667,-74.333334
76863,Versalles,76,4.666667,-76.250000
68867,Vetas,68,7.333334,-72.866667
25867,Viani,25,4.916667,-74.550000
05873,Vigía del Fuerte,05,6.591945,-76.898612
76869,Vijes,76,3.698612,-76.449167
54871,Villa Caro,54,7.916945,-72.976389
19845,Villa Rica,19,2.513612,-76.847778
15407,Villa de Leiva,15,5.633334,-73.533334
54874,Villa del Rosario,54,7.833889,-72.474167
86885,Villagarzón,86,1.038000,-76.627000
25871,Villagómez,25,5.276112,-74.198889
73870,Villahermosa,73,5.000000,-75.166667
17873,Villamaría,17,5.000000,-75.500000
13873,Villanueva,13,10.450000,-75.250000
44874,Villanueva,44,10.583334,-73.000000
68872,Villanueva,68,6.674167,-73.177778
85440,Villanueva,85,5.283334,-71.966667
25873,Villapinzón,25,5.283334,-73.583334
73873,Villarrica,73,4.000000,-74.583334
50001,Villavicencio,50,4.153334,-73.635000
41872,Villavieja,41,3.333334,-75.166667
25875,Villeta,25,5.083334,-74.500000
25878,Viotá,25,4.500000,-74.500000
15879,Viracachá,15,5.500000,-73.250000
50711,Vista Hermosa,50,3.086389,-73.751389
17877,Viterbo,17,5.083334,-75.866667
68861,Vélez,68,6.083334,-73.583334
25885,Yacopí,25,5.666667,-74.416667
52885,Yacuanquer,52,1.083334,-77.416667
41885,Yaguará,41,2.666667,-75.583334
05885,Yalí,05,6.833334,-74.750000
05887,Yarumal,05,7.000000,-75.500000
05890,Yolombó,05,6.666667,-75.000000
05893,Yondó (Casabe),05,7.007778,-73.914167
85001,Yopal,85,5.339445,-72.394167
76890,Yotoco,76,3.916667,-76.333334
76892,Yumbo,76,3.585000,-76.495834
13894,Zambrano,13,9.750000,-74.833334
68895,Zapatoca,68,6.833334,-73.250000
47960,Zapayán (PUNTA DE PIEDRAS),47,10.171000,-74.719000
05895,Zaragoza,05,7.750000,-74.750000
76895,Zarzal,76,4.398334,-76.077223
15897,Zetaquirá,15,5.350000,-73.166667
25888,Zipacón,25,4.833334,-74.416667
25899,Zipaquirá,25,5.028334,-74.005834
47980,Zona Bananera (PRADO - SEVILLA),47,10.764167,-74.157222
54003,Ábrego,54,8.000000,-73.200000
41357,Íquira,41,2.750000,-75.750000
15842,Úmbita,15,5.233334,-73.450000
25851,Útica,25,5.250000,-74.500000
11001,Bogotá,11,4.598889,-74.080833
